gers_id,target_id,ref_geometry_wkt,target_geometry_wkt,ref_attributes,target_attributes
52194da3-35c5-46e1-a981-593900f07d11,au_sydney_845086,"LINESTRING (151.2782215999999949 -33.7330846999999991, 151.2782502999999963 -33.7331112999999974, 151.2782775999999956 -33.7331357999999994, 151.2783432999999889 -33.7330852999999991, 151.2783166000000108 -33.7330614999999980, 151.2782812000000092 -33.7330298999999982, 151.2781059000000141 -33.7328732000000002, 151.2780818999999894 -33.7328509999999966, 151.2780566000000135 -33.7328278000000026, 151.2780423000000098 -33.7328133999999977, 151.2779941000000008 -33.7328493999999992, 151.2777250999999978 -33.7326036999999985, 151.2776107999999908 -33.7324981000000008, 151.2775651000000039 -33.7324496000000025, 151.2775249000000031 -33.7323833000000022, 151.2774909999999977 -33.7323111999999981, 151.2773521999999957 -33.7320114999999987, 151.2773419000000104 -33.7319729000000024, 151.2773459000000003 -33.7319492999999966, 151.2773687000000109 -33.7319341999999978, 151.2773899999999969 -33.7319269999999989, 151.2777125000000069 -33.7318561000000017, 151.2777590000000032 -33.7318534999999997, 151.2778260999999986 -33.7318397000000019, 151.2779782000000068 -33.7318135000000012, 151.2780571000000123 -33.7317952000000005, 151.2781242000000077 -33.7317816999999991, 151.2782281000000069 -33.7317636000000007, 151.2783705999999881 -33.7317368000000002, 151.2785379000000034 -33.7317032999999995, 151.2786309999999901 -33.7316803000000007, 151.2786972000000105 -33.7316547000000000, 151.2787602999999876 -33.7316331000000034, 151.2788399000000084 -33.7316186999999985, 151.2789005999999858 -33.7316186999999985, 151.2789377000000002 -33.7316147000000015, 151.2791285000000130 -33.7315766999999980, 151.2791956000000084 -33.7315639999999988, 151.2793050999999878 -33.7315432999999985, 151.2796528000000080 -33.7314705000000004, 151.2796859000000040 -33.7314567000000025, 151.2797055999999998 -33.7314428999999976, 151.2797923999999909 -33.7313491999999968, 151.2800833000000011 -33.7309774000000004, 151.2801092999999923 -33.7309484999999967, 151.2801259000000016 -33.7309380000000019, 151.2801479999999970 -33.7309302000000031, 151.2801781999999946 -33.7308882000000025, 151.2802073000000007 -33.7308476999999982, 151.2802173000000039 -33.7308165000000031, 151.2802298000000008 -33.7307904999999977, 151.2805840000000046 -33.7303272999999990, 151.2806014999999888 -33.7303148000000022, 151.2806391000000019 -33.7303095999999982, 151.2806754000000069 -33.7303157999999996, 151.2813774999999907 -33.7305532000000028, 151.2817029999999932 -33.7306676999999979, 151.2823601000000053 -33.7308903999999998, 151.2824477000000059 -33.7309196000000000, 151.2825127000000123 -33.7309331000000014, 151.2826015999999925 -33.7309393000000028, 151.2828432000000021 -33.7309508000000022, 151.2829657999999995 -33.7309601999999984, 151.2830096000000140 -33.7309685000000030, 151.2830721999999923 -33.7309987000000007, 151.2830872000000113 -33.7310195000000022, 151.2830947999999864 -33.7310402999999965, 151.2831510000000037 -33.7310637000000000, 151.2832448999999997 -33.7311028000000022, 151.2833076000000005 -33.7311163999999977, 151.2834037000000080 -33.7311687999999990, 151.2834161000000108 -33.7311886000000030, 151.2834307999999908 -33.7311954999999983, 151.2834626000000071 -33.7311990999999978, 151.2838275999999951 -33.7314013000000017, 151.2838663999999937 -33.7314124000000035, 151.2842807000000107 -33.7316276999999971, 151.2844010999999966 -33.7316773000000012, 151.2848716999999965 -33.7318708999999970, 151.2849119999999914 -33.7318789999999993, 151.2853243000000134 -33.7320431999999997, 151.2855950000000007 -33.7321523000000028, 151.2860320999999999 -33.7323288999999988, 151.2863581000000011 -33.7324629000000016, 151.2864159000000086 -33.7325015999999991, 151.2864929000000132 -33.7325579000000033, 151.2865486999999973 -33.7326102999999975, 151.2871134000000097 -33.7331517000000005, 151.2873279000000082 -33.7333590000000001, 151.2874697999999967 -33.7334961999999976, 151.2874802000000045 -33.7335150999999982, 151.2874812000000020 -33.7335417999999976, 151.2875134999999887 -33.7335744000000020, 151.2875525000000039 -33.7336139000000017, 151.2875793999999985 -33.7336139000000017, 151.2876409000000137 -33.7336469999999977, 151.2877513999999906 -33.7337153000000001, 151.2877804999999967 -33.7337266999999983, 151.2878268000000048 -33.7337449999999990, 151.2879667999999924 -33.7338123999999979, 151.2880671000000063 -33.7338692000000009, 151.2881213000000002 -33.7339143000000021, 151.2882654999999943 -33.7340903999999995, 151.2883899999999926 -33.7342652999999970, 151.2884990000000016 -33.7344221000000033, 151.2887516000000119 -33.7347705000000033, 151.2888092000000029 -33.7347420999999983, 151.2888647000000049 -33.7347146999999978, 151.2888791999999967 -33.7347065000000015, 151.2893535000000043 -33.7353566000000029, 151.2893754000000115 -33.7353840999999974, 151.2894565000000000 -33.7354732000000013, 151.2895090000000096 -33.7355310000000017, 151.2895182000000034 -33.7355389000000017)","LINESTRING (151.2773762455762210 -33.7323126514795462, 151.2773861953162680 -33.7323093710692419, 151.2774017837814142 -33.7323064664380112, 151.2774177216911937 -33.7323056416661586, 151.2774336146851795 -33.7323069146835550, 151.2774490773861373 -33.7323102488834294, 151.2774637244168900 -33.7323155561105494, 151.2774771973494694 -33.7323227272915176, 151.2774891557225772 -33.7323315472680108, 151.2774993390245868 -33.7323418382355271, 151.2775074508116688 -33.7323533297522076, 151.2775133042340201 -33.7323657364347653, 151.2775167825107872 -33.7323787609468155, 151.2775177688609745 -33.7323920812986700, 151.2775162534030926 -33.7324053568239393, 151.2775122738663924 -33.7324182834631756, 151.2775059093025902 -33.7324305190561731, 151.2774973393748041 -33.7324417774736887, 151.2774867626106357 -33.7324517815512976, 151.2774744547929515 -33.7324602705604661, 151.2774606952977479 -33.7324670562388675, 151.2774571271893933 -33.7324682306400589)","{""class"": ""footway""}","{""class"": ""tertiary""}"
6f7a15de-ebba-45fc-ba70-c2eec66456f3,au_sydney_2251853,"LINESTRING (151.0572856000000002 -33.7402664999999971, 151.0573607000000038 -33.7403422000000006, 151.0575129000000061 -33.7410275000000013)","LINESTRING (151.0573149335325240 -33.7403494243371043, 151.0571893661237652 -33.7397644703990736, 151.0571527660641777 -33.7396967926692710, 151.0567436598090296 -33.7394973888972700, 151.0566948597295891 -33.7394782959813853, 151.0566256400453540 -33.7394623308074273, 151.0565720169111046 -33.7394577859763345, 151.0565008344079558 -33.7394615778176998, 151.0559921373272232 -33.7395389280575557)","{""class"": ""footway""}","{""name"": ""THOMPSON"", ""class"": ""residential""}"
62a83212-f769-43ec-bb6d-4826432e9452,au_sydney_2794720,"LINESTRING (151.2217233000000078 -33.8933522999999965, 151.2217300000000080 -33.8933918999999975, 151.2217641000000015 -33.8933877999999993, 151.2217779000000064 -33.8933861000000007, 151.2218445999999972 -33.8933780999999996)","LINESTRING (151.2216787090907530 -33.8931534660967770, 151.2217158292748707 -33.8933904561747141)","{""class"": ""footway""}","{""class"": ""unclassified""}"
46cf2458-3098-4065-a340-382d7e99251c,au_sydney_2811209,"LINESTRING (150.9171671999999944 -33.8552650000000028, 150.9171446000000003 -33.8553908000000021, 150.9171391000000142 -33.8554211000000009, 150.9170096000000001 -33.8561422000000007, 150.9169931000000133 -33.8562353000000016)","LINESTRING (150.9170592443558974 -33.8560446873022300, 150.9172235183736177 -33.8552855105096739)","{""name"": ""Wetherill Street"", ""class"": ""secondary""}","{""name"": ""WETHERILL"", ""class"": ""tertiary""}"
8251e634-5ab9-4fe4-91d3-6f88b81457db,au_sydney_2249411,"LINESTRING (151.0040463999999929 -33.7613373000000010, 151.0040204000000017 -33.7613375000000033, 151.0039931999999965 -33.7613298999999998, 151.0039707999999905 -33.7613150999999974, 151.0039557000000059 -33.7612948000000017, 151.0039499000000092 -33.7612713999999983, 151.0039539999999931 -33.7612477999999996, 151.0039676000000100 -33.7612268000000029)","LINESTRING (151.0040196636950611 -33.7612783091443660, 151.0039881013875060 -33.7612658222527742, 151.0039334748350655 -33.7612268828553894)","{""class"": ""secondary""}","{""name"": ""PARK"", ""class"": ""tertiary""}"
53e1c28c-270a-444b-96b5-4e21183d81fa,au_sydney_403794,"LINESTRING (151.0675655000000006 -34.0044090999999966, 151.0680737000000136 -34.0052105999999981, 151.0681189999999958 -34.0052892000000000, 151.0681640999999900 -34.0053832999999983, 151.0682976999999880 -34.0057035000000027, 151.0683131000000117 -34.0057406999999969)","LINESTRING (151.0675395536048029 -34.0044053928422798, 151.0675927913618182 -34.0044888921202002)","{""name"": ""Como Parade"", ""class"": ""residential""}","{""name"": ""COMO"", ""class"": ""residential""}"
a1bd2dfd-74e2-4415-a220-b70fce63d723,au_sydney_2779031,"LINESTRING (151.2081033000000048 -33.8431167999999971, 151.2080808999999988 -33.8431149000000033, 151.2080353000000059 -33.8431123000000014, 151.2079985999999963 -33.8431100999999970)","LINESTRING (151.2080184732312205 -33.8430831317273118, 151.2089888783168590 -33.8432413188537566)","{""class"": ""footway""}","{""name"": ""LAVENDER"", ""class"": ""tertiary""}"
954c5871-1b62-4b9b-83b3-830bd14d3d56,au_sydney_2339624,"LINESTRING (151.0420180000000130 -33.9169801000000035, 151.0420288999999912 -33.9170025999999964, 151.0420301000000052 -33.9170267000000010, 151.0420214000000101 -33.9170498000000009, 151.0420038000000034 -33.9170690999999991)","LINESTRING (151.0419831575080423 -33.9169536213566118, 151.0419920589142180 -33.9169583632557377, 151.0420026455597906 -33.9169661980861790, 151.0420116367974686 -33.9169753143689263, 151.0420187990652892 -33.9169854974099394, 151.0420239616832134 -33.9169964870418070, 151.0420240784642090 -33.9169969268656004)","{""class"": ""secondary""}","{""class"": ""tertiary""}"
34c3f0a0-4cec-4549-a7c0-7a986802c8d6,au_sydney_2342132,"LINESTRING (151.0327708000000086 -33.8513817999999986, 151.0327925999999934 -33.8514156000000028, 151.0328868999999941 -33.8515549999999976)","LINESTRING (151.0330161213413760 -33.8517208224888861, 151.0328758170704475 -33.8514978346817372)","{""name"": ""Queen Street"", ""class"": ""residential""}","{""name"": ""QUEEN"", ""class"": ""residential""}"
16ac90df-c6c9-485a-9853-cc964d964f9f,au_sydney_2324029,"LINESTRING (150.9371963000000108 -33.8956698000000003, 150.9375937000000079 -33.8956001000000029, 150.9377888999999868 -33.8955658000000000, 150.9379736999999864 -33.8955334999999991)","LINESTRING (150.9372519894357083 -33.8956500420412112, 150.9370766176309644 -33.8957264779205545, 150.9370268770154269 -33.8957581389631670, 150.9369952248763695 -33.8957920496186205, 150.9369816621121743 -33.8958304870968874, 150.9369794037475287 -33.8958870139968838, 150.9369997514870647 -33.8959367644083684, 150.9370612267952367 -33.8960094978903896)","{""name"": ""Cabramatta Road West"", ""class"": ""unclassified""}","{""name"": ""CABRAMATTA"", ""class"": ""tertiary""}"
bc397164-5467-4fec-9370-fd70118d5343,au_sydney_2244324,"LINESTRING (151.0102074000000130 -33.8307132999999993, 151.0102846000000056 -33.8305859000000027, 151.0103700999999887 -33.8304582000000025, 151.0105332999999916 -33.8302097999999987, 151.0105638999999940 -33.8301578000000021, 151.0105934999999988 -33.8301167999999990, 151.0106456000000037 -33.8300521000000032)","LINESTRING (151.0106804658126123 -33.8300678360009286, 151.0103235373024120 -33.8306160549449473, 151.0102696824027930 -33.8307405383470510)","{""name"": ""Bold Street"", ""class"": ""secondary""}","{""name"": ""BOLD"", ""class"": ""tertiary""}"
e6f9c5c1-75a4-4640-be7d-745f4f0158ad,au_sydney_2783207,"LINESTRING (150.9116790999999864 -33.8837320000000020, 150.9119206000000020 -33.8836365000000015, 150.9123577999999952 -33.8834605999999994, 150.9125884999999982 -33.8833625999999981, 150.9127144999999928 -33.8833002000000008, 150.9128217999999890 -33.8832222999999999, 150.9129049999999950 -33.8831421000000006, 150.9130149000000074 -33.8830507999999995, 150.9131437000000062 -33.8829594999999983, 150.9133340999999859 -33.8828414999999978, 150.9134870000000035 -33.8827324000000019, 150.9135621000000071 -33.8826656000000028, 150.9136104000000103 -33.8826077000000012, 150.9136453000000131 -33.8825252999999975, 150.9136640000000114 -33.8824340000000035, 150.9136627999999973 -33.8823841999999971, 150.9136264999999923 -33.8823519000000033, 150.9135699999999929 -33.8823378000000019, 150.9134411000000000 -33.8823184999999967, 150.9134486000000095 -33.8822832000000034, 150.9134617999999932 -33.8822243999999984, 150.9134779999999978 -33.8821483999999984, 150.9137910000000034 -33.8821907999999965, 150.9138327999999944 -33.8822085999999985, 150.9138767999999970 -33.8822179000000006, 150.9141135000000133 -33.8822491999999968, 150.9141960999999981 -33.8822570999999968, 150.9143620000000112 -33.8822392000000008, 150.9144412999999929 -33.8822338000000016, 150.9145374999999945 -33.8822414999999992, 150.9146703000000116 -33.8822526000000011, 150.9147877999999992 -33.8822726000000003, 150.9149007999999981 -33.8823051999999976, 150.9149514000000067 -33.8823092000000017, 150.9149606000000006 -33.8823079000000007, 150.9149878000000058 -33.8823042000000001, 150.9150171000000000 -33.8822899000000035, 150.9150386999999967 -33.8822711999999981, 150.9150569999999902 -33.8822333000000029, 150.9150883000000078 -33.8820735999999982, 150.9151817000000051 -33.8815963999999994, 150.9152767999999867 -33.8811104999999984, 150.9153407000000016 -33.8809749999999994)","LINESTRING (150.9149495266566134 -33.8823187846736644, 150.9150476819744995 -33.8822682186525128)","{""name"": ""Green Valley Creek Shared Path"", ""class"": ""cycleway""}","{""class"": ""unclassified""}"
35f20769-95cd-410d-8a4a-46f9ad1b6635,au_sydney_2342685,"LINESTRING (151.0101570999999865 -33.9288668000000015, 151.0101401000000010 -33.9288813000000005, 151.0101189000000090 -33.9288912999999965)","LINESTRING (151.0102019862613361 -33.9288283128497383, 151.0102016988004436 -33.9288313516845790, 151.0101971093076259 -33.9288472897268250, 151.0101895886120644 -33.9288624302306374, 151.0101793163767923 -33.9288763960442026, 151.0101665513166154 -33.9288888562283262, 151.0101515997569948 -33.9288994962417405, 151.0101348371938457 -33.9289080566998607, 151.0101166759537250 -33.9289143318840942, 151.0100975642960748 -33.9289181593064981, 151.0100779693447919 -33.9289194413252417, 151.0100583743934806 -33.9289181593064981, 151.0100564106762420 -33.9289177650111782)","{""class"": ""residential""}","{""class"": ""residential""}"
6c77b465-edab-455a-90cb-3db70712937c,au_sydney_509544,"LINESTRING (151.0522790999999927 -33.7458438000000029, 151.0522708000000023 -33.7458521000000005, 151.0519791000000112 -33.7461563000000027, 151.0516711999999870 -33.7464774000000034, 151.0514389999999878 -33.7467167000000003, 151.0509305999999867 -33.7472300000000018, 151.0507135000000005 -33.7474418999999983, 151.0505839999999864 -33.7475595000000013, 151.0503218000000061 -33.7477975999999984, 151.0502099999999928 -33.7478990999999979)","LINESTRING (151.0491254512279795 -33.7510367024220557, 151.0491337696275593 -33.7509831607060065, 151.0491399006293420 -33.7509287756908449, 151.0491439080138036 -33.7508753683519345, 151.0491584382635040 -33.7507692347609876, 151.0491708179464467 -33.7506631824525343, 151.0491781050800455 -33.7506105636920566, 151.0492028904970709 -33.7503993451435775, 151.0492322384573924 -33.7501699213862807, 151.0493060664990708 -33.7495480272466466, 151.0493187408293636 -33.7494482759952419, 151.0493333079100466 -33.7493430391918210, 151.0493417161410719 -33.7492912987555655, 151.0493511637229460 -33.7492386171582126, 151.0493628076856396 -33.7491867608849887, 151.0493893861399783 -33.7490838541817482, 151.0494043116484022 -33.7490328044996275, 151.0494203564576878 -33.7489826152513146, 151.0494385626135454 -33.7489323542682556, 151.0494782196400934 -33.7488317336187009, 151.0495008266424861 -33.7487831397004570, 151.0495275389457959 -33.7487298938565701, 151.0495803104771255 -33.7486324549073800, 151.0496043332245222 -33.7485910419012995, 151.0496637918147940 -33.7484979148498851, 151.0497287984003378 -33.7484072712586922, 151.0498650952868331 -33.7482466455663399, 151.0499683431540348 -33.7481421616956752, 151.0503462284614500 -33.7478057162389149)","{""name"": ""Pennant Hills Road"", ""class"": ""trunk""}","{""name"": ""PENNANT HILLS"", ""class"": ""primary""}"
903efd06-e9bd-4652-8de5-54264b662e8f,au_sydney_1834491,"LINESTRING (151.2589838000000100 -33.7264902000000006, 151.2589649999999892 -33.7264979999999994, 151.2589355000000069 -33.7265013000000025, 151.2589140000000043 -33.7264912999999993, 151.2589032999999858 -33.7264757000000017, 151.2588992999999959 -33.7264499999999998, 151.2589045999999939 -33.7264187999999976, 151.2589099999999860 -33.7263707999999980)","LINESTRING (151.2588227345487155 -33.7258256165502104, 151.2588405723953713 -33.7258636687403381, 151.2588726099116343 -33.7259410902625589, 151.2588995557769067 -33.7260197317793455, 151.2589129658274771 -33.7260667300217065, 151.2589342999171720 -33.7261620436184089, 151.2589489289815958 -33.7262580840653925, 151.2589502288437870 -33.7262926581815989, 151.2589468673479871 -33.7263630966617711, 151.2589492523750891 -33.7263967831483242, 151.2589590494015681 -33.7264279869182886, 151.2589802765917000 -33.7264636816562984, 151.2589985357481623 -33.7264851234459826, 151.2590164993589212 -33.7264991522414874, 151.2590377355322460 -33.7265108051727935, 151.2590838909715103 -33.7265316731577656, 151.2591057362025992 -33.7265432192455918, 151.2591420577844872 -33.7265667492323971, 151.2591769995540574 -33.7265918758203540, 151.2593893028967784 -33.7267556740074070, 151.2594268794250638 -33.7267831218544458, 151.2595178015083093 -33.7268402581457138, 151.2595443530130979 -33.7268552551551082, 151.2595717282731300 -33.7268683156183187, 151.2596002165456639 -33.7268783823569578, 151.2596287578189163 -33.7268852304879374, 151.2596585809880310 -33.7268900800641092, 151.2596890132148815 -33.7268928414310452, 151.2597193654916907 -33.7268934413708834, 151.2597489640820072 -33.7268917835047475, 151.2597821756964152 -33.7268849346271722, 151.2598792736971518 -33.7268461297893865, 151.2599126290419633 -33.7268375154551663, 151.2599598058657193 -33.7268340017330104, 151.2600083014163204 -33.7268364933901594, 151.2601070487239383 -33.7268483980562337, 151.2601561802817685 -33.7268522703970532, 151.2602483025141851 -33.7268554882576055, 151.2603404525943063 -33.7268565999772107, 151.2603864202856983 -33.7268554972231058, 151.2604299131185144 -33.7268527007401460, 151.2605600700200057 -33.7268389768288515, 151.2606035727343397 -33.7268359375302111, 151.2606630124600144 -33.7268344858691052, 151.2606966723337223 -33.7268348086264780, 151.2607225869330421 -33.7268350506945254, 151.2610751136982685 -33.7268449015183549, 151.2611182211538505 -33.7268431808929279, 151.2611592229583550 -33.7268391471730240, 151.2612000352183657 -33.7268333024253195, 151.2614691435279894 -33.7267879983328385, 151.2615667607549881 -33.7267702675845342, 151.2617197133051548 -33.7267467100099481, 151.2617679483443283 -33.7267348688353295, 151.2618116837222715 -33.7267171380760047, 151.2618435685249665 -33.7266992011066122, 151.2618780261026359 -33.7266773200609222, 151.2619089344365761 -33.7266543990114371, 151.2619301697116327 -33.7266333338152009, 151.2619356197904210 -33.7266170464813584, 151.2619247465822241 -33.7266023901196235, 151.2619051426477483 -33.7265893923745068, 151.2618802494329202 -33.7265779008330497, 151.2618284193359841 -33.7265589417662284, 151.2617978433786732 -33.7265496639552751, 151.2617656899796827 -33.7265427889009430, 151.2617326122143027 -33.7265380558568353, 151.2616663506823045 -33.7265340221225642, 151.2616298224879472 -33.7265374013743084, 151.2615506530636367 -33.7265539576886226, 151.2615200232073960 -33.7265583769389750, 151.2615033765268322 -33.7265543611366923, 151.2614987151688410 -33.7265370427537405, 151.2615028474191377 -33.7265127596554208, 151.2615135957615564 -33.7264858855151601, 151.2615288078325193 -33.7264607775743102, 151.2615462872513206 -33.7264418005505604, 151.2615689840853292 -33.7264315096226142, 151.2616269002683111 -33.7264241324893845, 151.2616594489260251 -33.7264199821979318, 151.2616824053731079 -33.7264097629915724, 151.2616972850674415 -33.7263863674446966, 151.2617012655024382 -33.7263536664155836, 151.2616999656402470 -33.7263292667134280, 151.2616971602016349 -33.7262765583123496, 151.2616993736504867 -33.7262402456210353, 151.2616586772731750 -33.7261826785838679, 151.2617506926060571 -33.7261248791507384, 151.2618253713522449 -33.7260848546529530, 151.2618728266537573 -33.7260559907705826, 151.2619161676712736 -33.7260229765678261, 151.2619357725039890 -33.7260045822092778, 151.2619550988590902 -33.7259864306643777, 151.2619712245167136 -33.7259666018062276, 151.2619857556647673 -33.7259407323866469, 151.2619957862532090 -33.7259126746107682, 151.2620117600956178 -33.7258542922327536, 151.2620223548260583 -33.7258261006919824, 151.2620514791058781 -33.7257627610283421, 151.2620679191738873 -33.7257316922476278, 151.2620870389164338 -33.7257024337599915, 151.2621098974471181 -33.7256760345430280, 151.2621387612155104 -33.7256524684496242, 151.2621720985939930 -33.7256320395656601, 151.2622081066638486 -33.7256135465016555, 151.2623198516953380 -33.7255577460176994, 151.2624385263308966 -33.7255007172072254, 151.2624760938761028 -33.7254794544840877, 151.2625142893436134 -33.7254533338800968, 151.2626218212763831 -33.7253669477763225, 151.2626600077607861 -33.7253408263909620, 151.2626973246760258 -33.7253192057497060, 151.2627753568332025 -33.7252797464589804, 151.2629777903858610 -33.7251867629528661)","{""name"": ""Garden of Gullies"", ""class"": ""track""}","{""class"": ""unclassified""}"
