gers_id,target_id,ref_geometry_wkt,target_geometry_wkt,ref_attributes,target_attributes
cb3e3a52-637f-41ff-91d4-c0014a8a5fe1,us_montana_helena_221533,"LINESTRING (-111.9305832000000009 46.6217547999999979, -111.9305499999999967 46.6217545000000015, -111.9304556999999960 46.6217534999999970, -111.9300006999999937 46.6217490000000012, -111.9297796000000034 46.6217198000000010, -111.9297667000000018 46.6217151999999970, -111.9294522000000001 46.6216030000000003, -111.9294332999999995 46.6215917999999974, -111.9289674999999988 46.6213168000000024, -111.9289516000000049 46.6213082000000014, -111.9287633999999940 46.6212057999999985)","LINESTRING (-111.9287835266749198 46.6212329211025747, -111.9286231944647056 46.6211553019670859, -111.9283506707603237 46.6210796329974286, -111.9281538723394505 46.6210572698980670, -111.9278403270676421 46.6210601104798670, -111.9275458251815252 46.6211127130427343, -111.9272764806149496 46.6212265261118404, -111.9270768884335325 46.6213967411964134, -111.9269645316493893 46.6216384181182661, -111.9269390608178156 46.6219438487168745, -111.9269333331595533 46.6223147606546320)","{""name"": ""Brow Tine Road"", ""class"": ""residential""}","{""class"": ""Gravel""}"
71b49a36-e851-4707-9319-481952fb1dab,us_montana_helena_217005,"LINESTRING (-112.0308689999999956 46.6110230000000030, -112.0309179999999998 46.6124319999999983, -112.0309419999999960 46.6131030000000024, -112.0309120000000007 46.6131579999999985, -112.0308409999999952 46.6131650000000022, -112.0295019999999937 46.6131749999999982)","LINESTRING (-112.0294912627606010 46.6139067138460703, -112.0295142488520952 46.6131816016113092)","{""class"": ""residential""}","{""class"": ""Paved""}"
88d9895e-f7f7-44a0-9dcc-62963e7e011b,us_montana_helena_221116,"LINESTRING (-112.0468015000000008 46.6177721000000034, -112.0468805000000003 46.6177713000000011, -112.0473489000000029 46.6177662999999995, -112.0485541000000040 46.6177536000000003, -112.0494288999999952 46.6177442999999982, -112.0494688999999937 46.6177439000000007, -112.0506581000000068 46.6177390000000003)","LINESTRING (-112.0494580321390856 46.6177636439859810, -112.0493436164162944 46.6177670727595128, -112.0467921315148203 46.6177850773647009)","{""class"": ""service"", ""subclass"": ""alley""}","{""class"": ""Unknown""}"
dfa71caf-a90a-4423-8faf-30b56ac8defb,us_montana_helena_220256,"LINESTRING (-112.0284333999999973 46.5814924000000019, -112.0295086999999938 46.5814809999999966, -112.0295133000000050 46.5808576000000016, -112.0279137999999932 46.5808695999999998)","LINESTRING (-112.0315731425675239 46.5815239919233264, -112.0296243275086709 46.5815440961116209)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""class"": ""Paved""}"
405cd866-f2d1-4762-80ef-cef712833fcd,us_montana_helena_215403,"LINESTRING (-112.0323989999999981 46.5866139999999973, -112.0323049999999938 46.5867106999999976, -112.0322804000000048 46.5867357999999996, -112.0320731000000052 46.5869490999999982)","LINESTRING (-112.0324110506403628 46.5866203931926748, -112.0322796881997363 46.5866547524927270)","{""name"": ""North Davis Street"", ""class"": ""residential""}","{""class"": ""Paved""}"
68ab5fbf-fcc5-489a-ba2b-819ee2717a2f,us_montana_helena_220225,"LINESTRING (-112.0387810000000002 46.7337220000000002, -112.0371370000000013 46.7337190000000007, -112.0349530000000016 46.7337160000000011)","LINESTRING (-112.0349912142572890 46.7323787507884134, -112.0349843223824422 46.7326273708469060, -112.0349839370051654 46.7326692556475294, -112.0349811612109505 46.7328967993825302, -112.0349811674991543 46.7329330933707396, -112.0349717792061313 46.7331231409208669, -112.0349698316585858 46.7331624498524931, -112.0349681805550972 46.7333054059572817, -112.0349665950286067 46.7334414270609741, -112.0349694974852923 46.7336059860259567, -112.0349659338685626 46.7337222382167496)","{""name"": ""Prairie Road"", ""class"": ""residential""}","{""class"": ""Gravel""}"
227ffd3a-ac27-4ed2-9260-63d37d24f0c0,us_montana_helena_219622,"LINESTRING (-112.0538418999999948 46.6081398999999976, -112.0538154000000048 46.6081280000000007, -112.0538080000000036 46.6081129000000018, -112.0538080000000036 46.6080966000000032, -112.0542166999999978 46.6074898000000033, -112.0542396000000025 46.6074784999999991, -112.0542624999999930 46.6074771999999982, -112.0542844000000002 46.6074804000000000, -112.0557208000000031 46.6079446000000033, -112.0557363000000066 46.6079590000000010, -112.0557435999999996 46.6079721999999990, -112.0557435999999996 46.6079841000000030, -112.0552033999999963 46.6087800000000030)","LINESTRING (-112.0552658488600599 46.6087565759931692, -112.0569202967800919 46.6092957270217880)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""class"": ""Paved""}"
2eda01cc-b97e-49db-9c1c-22709f93d045,us_montana_helena_219926,"LINESTRING (-112.0055119999999960 46.5923157000000003, -112.0071721000000053 46.5922976000000020, -112.0071774000000033 46.5927238000000017, -112.0071862000000067 46.5931457000000009, -112.0055346999999983 46.5931637999999992)","LINESTRING (-112.0091702696992684 46.5921923845671344, -112.0072964127626847 46.5922199869660787)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""class"": ""Paved""}"
fb74fe2c-595b-4438-9497-c89e5bc26dbc,us_montana_helena_219941,"LINESTRING (-112.0055621000000059 46.5962095000000005, -112.0072444000000047 46.5961987000000022, -112.0072356000000013 46.5957721999999990, -112.0072286000000048 46.5953487000000024, -112.0055396000000059 46.5953621000000027)","LINESTRING (-112.0092424151963684 46.5962735047181553, -112.0073631611815443 46.5962835741393064)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""class"": ""Paved""}"
fb74fe2c-595b-4438-9497-c89e5bc26dbc,us_montana_helena_219972,"LINESTRING (-112.0055621000000059 46.5962095000000005, -112.0072444000000047 46.5961987000000022, -112.0072356000000013 46.5957721999999990, -112.0072286000000048 46.5953487000000024, -112.0055396000000059 46.5953621000000027)","LINESTRING (-112.0092180600723850 46.5952496009210648, -112.0073457150004259 46.5952671315374403)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""class"": ""Paved""}"
