gers_id,target_id,ref_geometry_wkt,target_geometry_wkt,ref_attributes,target_attributes
1268f3ee-d67e-41fa-97a4-727fc65f8d41,boston_bike_3168,"LINESTRING (-71.0516125999999986 42.3499587000000020, -71.0515962999999999 42.3499863999999988, -71.0515577000000036 42.3500518999999969, -71.0515108999999967 42.3501134999999991, -71.0514828000000023 42.3501484000000019)","LINESTRING (-71.0515985589736943 42.3499569162163993, -71.0514688551093059 42.3501302994017976)","{""class"": ""footway""}","{""class"": ""path""}"
beb5eca9-7fa3-4af2-80e4-4679ebf67647,boston_bike_1803,"LINESTRING (-71.0675812000000064 42.3528112999999991, -71.0675877000000042 42.3528361999999987, -71.0676133999999990 42.3529356000000021, -71.0678151999999983 42.3532997000000009, -71.0681972000000002 42.3539914999999993, -71.0684329000000048 42.3544172000000003, -71.0684858000000048 42.3545115000000010, -71.0687977999999987 42.3550830000000005, -71.0689839000000063 42.3554208999999986, -71.0690924999999964 42.3556140000000028)","LINESTRING (-71.0678193491466033 42.3532798315442989, -71.0678299382056053 42.3533007932096979, -71.0682263202085949 42.3539949464404017, -71.0686601176541046 42.3547927665716983, -71.0690543009003051 42.3555294399412006)","{""name"": ""Charles Street"", ""class"": ""primary""}","{""name"": ""Charles Street"", ""class"": ""cycleway""}"
e40713a4-fcd2-41cc-9bd3-50f34a0f2f30,boston_bike_2846,"LINESTRING (-71.0555942999999957 42.3641661999999997, -71.0555810000000037 42.3643302999999989)","LINESTRING (-71.0555833417073046 42.3641253674157028, -71.0555556901785934 42.3643709568545006)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Salem Street"", ""class"": ""unknown""}"
e40afa3b-627e-456e-b098-9c5e794339f2,boston_bike_1049,"LINESTRING (-71.0547684999999944 42.3573473000000007, -71.0547499000000045 42.3573281999999978, -71.0543748999999991 42.3570254999999989, -71.0539322000000055 42.3566868999999997, -71.0539258000000018 42.3566821000000004)","LINESTRING (-71.0539293156446945 42.3566165849079965, -71.0548483910691004 42.3573585164300965)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Oliver Street"", ""class"": ""unknown""}"
688d3808-cb07-4252-bfb3-71735638b007,boston_bike_2933,"LINESTRING (-71.0668522999999936 42.3509355999999997, -71.0667100999999946 42.3509634999999989, -71.0664260000000070 42.3510260999999986)","LINESTRING (-71.0668133762697067 42.3509633662385028, -71.0664333554708065 42.3510437431708979, -71.0661446785424005 42.3510962939702011, -71.0660382290849952 42.3511046167770999)","{""name"": ""Stuart Street"", ""class"": ""primary""}","{""name"": ""Stuart Street"", ""class"": ""cycleway""}"
10aa70d9-1fb7-4fc7-aaa0-57d4356db9d6,boston_bike_1719,"LINESTRING (-71.0722126000000003 42.3495297999999991, -71.0720953000000009 42.3495626999999999, -71.0713096000000064 42.3497735999999989, -71.0712891999999954 42.3497790999999992, -71.0712338999999957 42.3497939000000017, -71.0709489999999988 42.3498704000000004, -71.0704414000000071 42.3500066000000004, -71.0703921000000065 42.3500202000000030, -71.0703622000000053 42.3500283999999994, -71.0699259999999953 42.3501478000000020)","LINESTRING (-71.0722460243116956 42.3495411445505994, -71.0704876586565035 42.3500162498673021)","{""name"": ""Stuart Street"", ""class"": ""primary""}","{""name"": ""Stuart Street"", ""class"": ""unknown""}"
bf32b561-4bd6-4fac-bed2-def83f5f5bd5,boston_bike_3308,"LINESTRING (-71.0620753000000036 42.3708923000000013, -71.0621382000000068 42.3707910999999982, -71.0621823000000035 42.3707478999999978, -71.0622465000000005 42.3707051000000021, -71.0623781999999977 42.3706273999999965, -71.0625282999999968 42.3705459000000033, -71.0627003000000030 42.3704597999999990, -71.0628233000000051 42.3704012999999975, -71.0629390000000001 42.3703478999999987, -71.0630557000000067 42.3702960999999974, -71.0632353999999964 42.3702175999999966, -71.0632901000000032 42.3701891999999987, -71.0633421999999939 42.3701527999999996, -71.0634031000000022 42.3701022999999992, -71.0634703000000059 42.3700345000000027, -71.0635271999999958 42.3699860999999984, -71.0635895000000062 42.3699384000000023, -71.0636583999999942 42.3698935999999975, -71.0637447999999949 42.3698467999999977, -71.0638291000000066 42.3698063000000005, -71.0639981000000063 42.3697196999999974)","LINESTRING (-71.0621295223677976 42.3707841915675019, -71.0621449152186955 42.3707707386297017, -71.0621738297329983 42.3707489193676992, -71.0622078438643996 42.3707256936253032, -71.0622917143209065 42.3706746615763024, -71.0623815096402041 42.3706253292938015, -71.0625733379905995 42.3705252354994997, -71.0626806037056014 42.3704667699868978, -71.0627792617734002 42.3704173689008030, -71.0628732069283018 42.3703749175823035, -71.0630403272410973 42.3703060784666974, -71.0631147918676049 42.3702735059779982, -71.0632048980325948 42.3702299448989024, -71.0633004271966939 42.3701790173357011, -71.0633447074579010 42.3701517556587035, -71.0633862337209052 42.3701205014233011, -71.0634204340232998 42.3700904425438978, -71.0635139600684056 42.3700021809239971, -71.0635470845108017 42.3699739931985988, -71.0635809518017965 42.3699476486866971, -71.0636201528236029 42.3699199246245968, -71.0636622704032987 42.3698928743538019, -71.0637078001059024 42.3698661806187999, -71.0637570254255024 42.3698396790357990, -71.0638506818310987 42.3697936023247976, -71.0639689019781002 42.3697420491936967, -71.0639964298408984 42.3697284826466003)","{""class"": ""cycleway""}","{""name"": ""Paul Revere Park"", ""class"": ""path""}"
4bfc5340-0a37-4c28-beaa-c43876943c27,boston_bike_2812,"LINESTRING (-71.0603499999999997 42.3554876999999976, -71.0600780999999984 42.3552938999999995, -71.0597681999999935 42.3550550000000001, -71.0597575000000035 42.3550508000000008, -71.0597391999999957 42.3550420999999986)","LINESTRING (-71.0604633093318938 42.3555204620933026, -71.0597566885793981 42.3550157108138023)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Summer Street"", ""class"": ""pedestrian""}"
d7690b28-4210-4b20-8de6-287d7c7bfed9,boston_bike_2428,"LINESTRING (-71.0792248999999998 42.3537115999999969, -71.0792047000000053 42.3537306999999998, -71.0791947999999962 42.3537505999999979, -71.0791921000000002 42.3537693999999973, -71.0791966000000031 42.3537919999999986, -71.0792988000000037 42.3540011999999990, -71.0793103999999971 42.3540259999999975, -71.0793232000000046 42.3540521999999982, -71.0793367999999930 42.3540800999999973, -71.0793644999999970 42.3541366999999980)","LINESTRING (-71.0793592619257026 42.3541692830333005, -71.0791177493995008 42.3536667673547029)","{""class"": ""footway""}","{""name"": ""Dartmouth Street"", ""class"": ""unknown""}"
71737d4e-5630-45ca-98d9-58f0b4e8d096,boston_bike_1053,"LINESTRING (-71.0550297000000057 42.3660124000000025, -71.0550508000000036 42.3659867000000006, -71.0550685000000044 42.3659504000000027)","LINESTRING (-71.0550897837381967 42.3658946162355008, -71.0550315178621048 42.3659862581802003)","{""class"": ""footway"", ""subclass"": ""crosswalk""}","{""name"": ""Salem Street"", ""class"": ""unknown""}"
324777bb-8ce0-4025-b278-4147bcee5ff1,boston_bike_1408,"LINESTRING (-71.0539779000000067 42.3580692000000028, -71.0538994000000059 42.3580801000000022, -71.0534138999999954 42.3584328999999968, -71.0533987999999965 42.3584607000000020)","LINESTRING (-71.0539956953871013 42.3579865022920998, -71.0537652703680038 42.3581913663813978, -71.0535186176426947 42.3583642795968984, -71.0533216073201004 42.3584636692681968, -71.0532483681461002 42.3584866537105995)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Milk Street"", ""class"": ""unknown""}"
445dae42-3164-48af-b7bb-f7512d709020,boston_bike_2158,"LINESTRING (-71.0601565999999991 42.3567363000000014, -71.0601309000000043 42.3567216000000002, -71.0595021999999972 42.3564349000000036)","LINESTRING (-71.0594896223245058 42.3563906492163014, -71.0602389578103981 42.3567180656974998)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Bromfield Street"", ""class"": ""pedestrian""}"
c67a4650-0c4b-49ce-9a74-b2dd0019beb5,boston_bike_2479,"LINESTRING (-71.0553733999999935 42.3580570000000023, -71.0551727000000000 42.3580025999999989, -71.0551337999999930 42.3579921999999982, -71.0551186999999942 42.3579888000000011, -71.0550436999999988 42.3579714999999979, -71.0549601000000024 42.3579535000000007)","LINESTRING (-71.0550755277441937 42.3579488952318997, -71.0554765509553050 42.3580413027288003)","{""class"": ""footway""}","{""name"": ""Liberty Square"", ""class"": ""unknown""}"
667fdd7c-8500-4169-890d-8dde6bcca7a5,boston_bike_2838,"LINESTRING (-71.0594715999999949 42.3563830000000010, -71.0594032999999996 42.3564366000000021, -71.0591620000000006 42.3566259999999986, -71.0588403000000000 42.3569119000000001, -71.0588268000000056 42.3569244999999981, -71.0588108000000034 42.3569394000000017, -71.0587402000000026 42.3570027999999965)","LINESTRING (-71.0591630654623003 42.3566351710754034, -71.0589178366990950 42.3568518041396018, -71.0587541225475974 42.3570312037223999)","{""name"": ""Washington Street"", ""class"": ""pedestrian""}","{""name"": ""Washington Street"", ""class"": ""pedestrian""}"
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_bike_2480,"LINESTRING (-71.0547684999999944 42.3573473000000007, -71.0544069999999977 42.3576193000000032)","LINESTRING (-71.0548483910691004 42.3573585164300965, -71.0545245941980994 42.3575601684720979, -71.0543707609262043 42.3576705000670017)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Milk Street"", ""class"": ""cycleway""}"
20cd9e3f-a72b-4025-b537-ed5f530df0f3,boston_bike_1784,"LINESTRING (-71.0588149999999956 42.3557411000000030, -71.0587067000000019 42.3556933999999998, -71.0585712999999970 42.3556493000000032, -71.0584101000000032 42.3556140000000028, -71.0582198999999974 42.3555808999999996, -71.0581004999999948 42.3555610000000016, -71.0580218000000059 42.3555429000000032, -71.0580013999999949 42.3555381999999980)","LINESTRING (-71.0580222159474033 42.3554984940610026, -71.0583585040993029 42.3555498638209968, -71.0585956928093054 42.3556149202201979, -71.0589198394152959 42.3557483915127975)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Franklin Street"", ""class"": ""cycleway""}"
e33b1c01-d419-4fa8-addf-a1a91f5c4964,boston_bike_2940,"LINESTRING (-71.0633291999999983 42.3642757000000003, -71.0633301999999958 42.3642838999999967, -71.0633320000000026 42.3642990999999967, -71.0633397999999943 42.3643331999999972, -71.0633480999999989 42.3643633000000008, -71.0633590999999996 42.3643975999999967)","LINESTRING (-71.0633542967634071 42.3641398561444973, -71.0633525469999938 42.3642094899855977, -71.0633510135033930 42.3642705171215965, -71.0633499883907973 42.3643113125026005, -71.0634061356635982 42.3644261495841974, -71.0634259515112063 42.3645016357355004)","{""name"": ""Staniford Street"", ""class"": ""primary""}","{""name"": ""Staniford"", ""class"": ""unknown""}"
b6f4597a-1c81-4ce7-be4e-a3a8b30c78ea,boston_bike_1441,"LINESTRING (-71.0531747999999936 42.3569334999999967, -71.0529214000000024 42.3570844999999991, -71.0528027999999949 42.3571552000000011, -71.0526729999999986 42.3573780999999983)","LINESTRING (-71.0526841375648957 42.3574487628103000, -71.0527832422135930 42.3572658750345994, -71.0528455227618991 42.3571954767479966, -71.0529774845473980 42.3570986232517015, -71.0532769190820943 42.3569262673148970)","{""class"": ""footway"", ""subclass"": ""sidewalk""}","{""name"": ""Franklin Street"", ""class"": ""unknown""}"
5ca308f2-8aaa-4763-99fc-922bcb034159,boston_bike_620,"LINESTRING (-71.0773276000000038 42.3502281000000025, -71.0773515000000060 42.3502214000000023, -71.0773616000000032 42.3502185999999980, -71.0774023000000028 42.3502070999999987, -71.0774738000000070 42.3501886000000027, -71.0775033999999977 42.3501812000000015, -71.0775321999999932 42.3501514000000014, -71.0776872999999938 42.3501108999999971, -71.0777123999999958 42.3501041999999970, -71.0777382999999929 42.3500972000000004, -71.0780438999999973 42.3500129999999970, -71.0781467000000049 42.3499851999999990, -71.0782818999999932 42.3499497000000034, -71.0788972000000001 42.3497848000000019, -71.0794704999999993 42.3496463000000034)","LINESTRING (-71.0794878087879027 42.3495221800466979, -71.0773687979591955 42.3500839457162996)","{""class"": ""footway""}","{""name"": ""Boylston Street"", ""class"": ""cycleway""}"
