gers_id,target_id,ref_geometry_wkt,target_geometry_wkt,ref_attributes,target_attributes
e222433e-4704-4b2f-9e31-889c1eca860b,fc_street_10440,"LINESTRING (-105.0242884000000032 40.5101911000000001, -105.0242740000000055 40.5097850000000008)","LINESTRING (-105.1120505293120004 40.5271455824267974, -105.1120697178860013 40.5271429838754997, -105.1121246510009968 40.5271363322978999, -105.1123465569529998 40.5271070703696026, -105.1125697591349990 40.5270775652935029, -105.1127936145930022 40.5270470188820013, -105.1130159880750057 40.5270176748857978, -105.1132008137190041 40.5269806019609007, -105.1133617189120031 40.5269180308538992, -105.1135039645839981 40.5268283870854020, -105.1135312159200055 40.5268060239660031, -105.1136406425570016 40.5266931583376007, -105.1137176484249949 40.5265629465064023, -105.1137501713050000 40.5263984944028977, -105.1137545044440031 40.5263767138415005, -105.1137628783259998 40.5262646376015994)","{""name"": ""Corbett Drive"", ""class"": ""residential"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": ""Corbett Drive""}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""SILVERGATE RD"", ""class"": ""residential""}"
ea255b03-02c3-479d-9727-edf70078b391,fc_street_6088,"LINESTRING (-105.1043420999999967 40.5427693999999974, -105.1043319000000054 40.5427704000000020, -105.1042659000000015 40.5427768999999998, -105.1041857999999962 40.5427849000000009, -105.1041756000000049 40.5427858999999984)","LINESTRING (-105.0639086766490067 40.4915134725292987, -105.0636994181210042 40.4917540809661034, -105.0636971729030051 40.4917565704718001, -105.0636958699080026 40.4917579106217005, -105.0636945669120053 40.4917592507715014, -105.0636931921859940 40.4917605632019999, -105.0636918174599970 40.4917618756323989, -105.0636903710040002 40.4917631603435026, -105.0636889247240049 40.4917644176053031, -105.0636874786210058 40.4917656474178997, -105.0636859606120055 40.4917668769603978, -105.0636844427790066 40.4917680790535996, -105.0636828891690016 40.4917692535624028, -105.0636812996060030 40.4917704279363022, -105.0636796742659982 40.4917715747258029, -105.0636780491030038 40.4917726940660003, -105.0636763881630031 40.4917737858219979, -105.0636746914470052 40.4917748499935968, -105.0636729947309931 40.4917759141652027, -105.0636712624140046 40.4917769233032985, -105.0636694941450031 40.4917779323061993, -105.0636677260520031 40.4917789138600028, -105.0636659221819968 40.4917798678294005, -105.0636640823589971 40.4917808216637027, -105.0636622428889950 40.4917817205994979, -105.0636603676429957 40.4917825919510008, -105.0636584923969963 40.4917834633024967, -105.0636565813740049 40.4917843070696009, -105.0636546707050059 40.4917850959382974, -105.0636527240820044 40.4917858846718985, -105.0636507416830057 40.4917866458211009, -105.0636487594599942 40.4917873795210994, -105.0636467774139930 40.4917880857718018, -105.0636447595919947 40.4917887644381977, -105.0636427419470067 40.4917894156553970, -105.0636407244780060 40.4917900394232007, -105.0636386712329937 40.4917906356067974, -105.0636365822110037 40.4917912042060024, -105.0636345293199980 40.4917917454909997, -105.0636324046979979 40.4917922590567017, -105.0636303162069964 40.4917927453081035, -105.0636281921159991 40.4917931765259027, -105.0636260680250018 40.4917936077437020, -105.0636239441110007 40.4917940115122974, -105.0636218203739958 40.4917943878315967, -105.0636196608599988 40.4917947365665967, -105.0636175015229981 40.4917950578523005, -105.0636153425400039 40.4917953242393978, -105.0636131835569955 40.4917955906266016, -105.0636109887969951 40.4917958294293996, -105.0636087943919961 40.4917960133337971, -105.0636066359389957 40.4917961973730982, -105.0636044418869943 40.4917963263789034, -105.0636022478349929 40.4917964553846019, -105.0636000541369981 40.4917965294919000, -105.0635978606159995 40.4917965761499019, -105.0631317267660023 40.4918053371005016)","{""class"": ""footway"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""subclass_lr"": [{""between"": [0.0, 0.061166903], ""value"": ""sidewalk""}, {""between"": [0.061166903, 0.938595577], ""value"": ""crosswalk""}, {""between"": [0.938595577, 1.0], ""value"": ""sidewalk""}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": "" "", ""class"": ""service""}"
089e8cf6-0d34-412e-9803-133f383344d3,fc_street_441,"LINESTRING (-105.1186746999999997 40.5534898000000013, -105.1186734000000058 40.5532832999999968, -105.1186711999999943 40.5529014000000032, -105.1186720000000037 40.5527870000000021)","LINESTRING (-105.0333306901300006 40.5148326982821985, -105.0329090487460064 40.5147498075319987)","{""name"": ""Hampshire Road"", ""class"": ""residential"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": ""Hampshire Road""}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""COAL CREEK CT"", ""class"": ""residential""}"
ea59f1b4-60ab-44cd-a247-d0475fb5fa6f,fc_street_8240,"LINESTRING (-105.0934498000000019 40.5921878999999990, -105.0936022000000065 40.5921907000000033, -105.0942330999999967 40.5922016999999968)","LINESTRING (-105.0663348655200053 40.5300405993382000, -105.0662959666610021 40.5300421835016991, -105.0662631975170029 40.5300471942827016, -105.0662302423390031 40.5300531650965965, -105.0661847127289974 40.5300621358703026, -105.0661455233150008 40.5300697578149993, -105.0661062280830009 40.5300770499559988, -105.0659458137660067 40.5300999203480004, -105.0657581954740039 40.5301238692057026, -105.0656045313189964 40.5301431409998969, -105.0653775881410041 40.5301677382835024, -105.0653222760689971 40.5301706606677996, -105.0652668968070031 40.5301728416347018, -105.0652179269030029 40.5301741132673001)","{""name"": ""Cherry Street"", ""class"": ""residential"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": ""Cherry Street""}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""BREAKWATER DR"", ""class"": ""residential""}"
107de1f6-fd8b-4896-9986-b6200d937c13,fc_street_6533,"LINESTRING (-105.0322515999999951 40.5234631000000007, -105.0322275000000047 40.5234829999999988, -105.0322210000000069 40.5235067999999998, -105.0322199999999953 40.5236082999999994, -105.0322129999999987 40.5236501999999987, -105.0321677000000022 40.5237612999999968, -105.0321430000000049 40.5238334000000009, -105.0321205999999989 40.5238471999999987, -105.0321050999999954 40.5238787999999985, -105.0320995000000011 40.5239186000000018, -105.0321064999999976 40.5239479999999972, -105.0321243000000067 40.5239714000000006, -105.0321523000000070 40.5239878000000004, -105.0322522000000021 40.5240215000000035, -105.0322510000000023 40.5240268000000015, -105.0322426999999976 40.5240634000000028, -105.0322292000000033 40.5241230000000030, -105.0322237000000030 40.5241469999999993, -105.0322225000000032 40.5241522999999972, -105.0321734999999990 40.5241514000000009, -105.0321287999999953 40.5241558999999967, -105.0320959999999957 40.5241712999999990, -105.0320786000000055 40.5241937999999990, -105.0320722999999958 40.5242245000000025)","LINESTRING (-105.0689915268680039 40.4880186397941984, -105.0691247775610009 40.4878982722911971, -105.0691370369169988 40.4878870358610001, -105.0691490097050007 40.4878756336670023, -105.0691608036040066 40.4878640935584997, -105.0691723107619993 40.4878524151355990, -105.0691835671279932 40.4878405985317968, -105.0691945727040064 40.4878286437470010, -105.0692053634400054 40.4878165509147010, -105.0692158674339964 40.4878043197683013, -105.0692260845110013 40.4877919777570980, -105.0692360867490009 40.4877794976984973, -105.0692458020709950 40.4877669067752990, -105.0692552666019992 40.4877541776716967, -105.0692644442169978 40.4877413377033974, -105.0692733347409984 40.4877284143200029, -105.0692819744739950 40.4877153527561973, -105.0692903271170024 40.4877022077774029, -105.0692983930189968 40.4876889244849991, -105.0693062076069992 40.4876755853602006, -105.0693136993290011 40.4876621352379971, -105.0693209399109946 40.4876486018342021, -105.0694783164610016 40.4873467971376968)","{""class"": ""footway"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""subclass_lr"": [{""between"": [0.0, 0.695998828], ""value"": ""sidewalk""}, {""between"": [0.695998828, 0.825792168], ""value"": ""crosswalk""}, {""between"": [0.825792168, 1.0], ""value"": ""sidewalk""}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""SHADY BEND DR"", ""class"": ""residential""}"
5c58600c-f943-474b-b392-450ab5bd99c6,fc_street_6975,"LINESTRING (-104.9953646000000020 40.4672788999999966, -104.9953605999999979 40.4675563999999994)","LINESTRING (-105.0315340072079948 40.5855526600176972, -105.0312762528759976 40.5853759737075990, -105.0312264944410003 40.5853397048346025, -105.0312152074750003 40.5853318637510014, -105.0312040618599951 40.5853244075259028, -105.0311927350889931 40.5853171152649992, -105.0311812633560038 40.5853099596651035, -105.0311696466609988 40.5853029407261019, -105.0311578126160015 40.5852961130546035, -105.0311458696120042 40.5852894221889997, -105.0311337814560062 40.5852828954326981, -105.0311215123339963 40.5852765051918993, -105.0311090978679971 40.5852703065086970, -105.0310965742539935 40.5852642720796979, -105.0310839054859997 40.5852584017599014, -105.0310710913749972 40.5852527229975024, -105.0310581683039999 40.5852471810406996, -105.0310450998899938 40.5852418306414009, -105.0310319223270028 40.5852366444960992, -105.0310185994189993 40.5852316499081027, -105.0310052033640034 40.5852268197192032, -105.0309916979690001 40.5852221812328011, -105.0309780474210015 40.5852177068550972, -105.0309643235350023 40.5852134243247988, -105.0309505265010017 40.5852093061936969, -105.0309366199369947 40.5852054072133015, -105.0309226042210042 40.5852016724865976, -105.0309085151679938 40.5851981296072992, -105.0308943529669961 40.5851947511269984, -105.0308801172370039 40.5851915919424968, -105.0308658081689970 40.5851886246053013, -105.0308514619560043 40.5851858218120967, -105.0308370062110015 40.5851832381694990, -105.0308225133209987 40.5851808190708994, -105.0308079829050030 40.5851786194132984, -105.0307933791499977 40.5851766116028969, -105.0307787380589986 40.5851747957849014, -105.0307640598220047 40.5851731445107973, -105.0307493800620051 40.5851717128229978, -105.0307346267720021 40.5851705004306993, -105.0307198723400006 40.5851694527274987, -105.0307050805709963 40.5851685970168035, -105.0306902512750042 40.5851679607469009, -105.0306753846419952 40.5851675164693972, -105.0306591125520015 40.5851672586633967, -105.0295747670109989 40.5851581018150966)","{""name"": ""Peakview Drive"", ""class"": ""residential"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": ""Peakview Drive""}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""DONELLA CT"", ""class"": ""tertiary""}"
f47a3edf-61ee-4784-9cc8-fe603356e662,fc_street_8294,"LINESTRING (-105.0753973000000059 40.5780273000000022, -105.0753962000000001 40.5780499999999975, -105.0753952999999967 40.5780845000000028, -105.0753950000000003 40.5781113999999974, -105.0753952999999967 40.5781439000000006, -105.0753933000000018 40.5781679999999980, -105.0754004000000066 40.5781847000000013, -105.0754210999999998 40.5782059000000004, -105.0754502000000059 40.5782254000000009, -105.0754749000000032 40.5782323000000034, -105.0755120999999974 40.5782334000000020, -105.0755453999999958 40.5782334000000020, -105.0755829999999946 40.5782334000000020, -105.0756216000000052 40.5782336999999984, -105.0756566999999961 40.5782339000000007, -105.0757023000000032 40.5782311999999976, -105.0757191000000006 40.5782254000000009, -105.0757464999999939 40.5782091000000023, -105.0757624000000021 40.5781954999999996, -105.0757717000000042 40.5781822000000005, -105.0757765000000035 40.5781427000000008, -105.0757763999999952 40.5781210000000030, -105.0757770000000022 40.5780870999999976, -105.0757780999999937 40.5780552000000014, -105.0757794000000018 40.5780311999999981, -105.0757744000000002 40.5780019999999979, -105.0757464999999939 40.5779696000000030, -105.0757143000000013 40.5779516999999998, -105.0756650999999948 40.5779451000000009, -105.0756257999999974 40.5779445000000010, -105.0755869999999987 40.5779439000000011, -105.0755472999999967 40.5779434000000023, -105.0755127000000044 40.5779428999999965)","LINESTRING (-104.9495625045729952 40.5125016684009012, -104.9494743013290048 40.5123488113396988, -104.9494052128780055 40.5121903289785976, -104.9493558445460053 40.5120276101877010, -104.9493266288289988 40.5118620809533994, -104.9493178216080054 40.5116951918811026, -104.9493294999149953 40.5115284054827001, -104.9493615612559978 40.5113631833594994, -104.9494137245240069 40.5112009733940965, -104.9494922357449980 40.5110305565898017, -104.9495929215219974 40.5108670724018012, -104.9497147496110045 40.5107121966373995, -104.9498564710730051 40.5105675168516015, -104.9506010799010056 40.5098826126752982)","{""class"": ""footway"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""subclass_lr"": [{""between"": [0.0, 0.131649436], ""value"": ""crosswalk""}, {""between"": [0.131649436, 0.296643286], ""value"": ""sidewalk""}, {""between"": [0.296643286, 0.421074877], ""value"": ""crosswalk""}, {""between"": [0.421074877, 0.588610221], ""value"": ""sidewalk""}, {""between"": [0.588610221, 0.714465049], ""value"": ""crosswalk""}, {""between"": [0.714465049, 0.86878462], ""value"": ""sidewalk""}, {""between"": [0.86878462, 1.0], ""value"": ""crosswalk""}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""WISHING WELL LN"", ""class"": ""residential""}"
5ba5db64-6ca5-4f8a-af5a-c7467bc10a2e,fc_street_10259,"LINESTRING (-105.1311295999999942 40.5750735000000020, -105.1310978000000063 40.5750893000000019, -105.1303335000000061 40.5750820000000019)","LINESTRING (-105.1325808878060002 40.5560553032603011, -105.1327048101269952 40.5560593455936029, -105.1328486426850048 40.5560618037134972, -105.1333822020030055 40.5560628561572969)","{""class"": ""footway"", ""subclass"": ""sidewalk"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": ""sidewalk""}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""KNOLLS END DR"", ""class"": ""residential""}"
a41d0cec-398b-47ca-accd-f864862007f4,fc_street_4606,"LINESTRING (-105.0141078999999991 40.5983604999999983, -105.0143828000000070 40.5984727000000021, -105.0145875000000046 40.5985778000000010)","LINESTRING (-105.0378178258160062 40.6211141988586988, -105.0369136565509933 40.6211171921386978)","{""name"": ""Yule Trail Drive"", ""class"": ""residential"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": ""Yule Trail Drive""}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""MAPLE HILL DR"", ""class"": ""tertiary""}"
59bd07c2-ca3f-4ba1-959a-f7224790f4c7,fc_street_5828,"LINESTRING (-105.0890682999999939 40.5291033999999968, -105.0890634999999946 40.5291798000000014, -105.0890571000000051 40.5292819000000009)","LINESTRING (-105.1074627436250069 40.5568703354731994, -105.1074753280980048 40.5568475400897981, -105.1074826493470056 40.5568324676566974, -105.1074892517860064 40.5568172281001011, -105.1074951354130036 40.5568018214201018, -105.1075003362170008 40.5567862477382022, -105.1075048178930018 40.5567705618309020, -105.1075085804399976 40.5567547636981018, -105.1075115877119970 40.5567388806671971, -105.1075139116850039 40.5567229129813995, -105.1075154800650040 40.5567069152952016, -105.1075162930119973 40.5566908601600034, -105.1075164221840055 40.5566748027163015, -105.1075157956060053 40.5566587427212966, -105.1075144129579968 40.5566427350724013, -105.1075123103900069 40.5566267524423978, -105.1075094875830018 40.5566108497288980, -105.1075059445380049 40.5565950269319018, -105.1075060190869976 40.5565821808795022, -105.1075171048250070 40.5560610371216015)","{""class"": ""footway"", ""subclass"": ""crosswalk"", ""names_lr"": [{""between"": [0.0, 1.0], ""value"": null}], ""subclass_lr"": [{""between"": [0.0, 1.0], ""value"": ""crosswalk""}], ""level_lr"": [{""between"": [0.0, 1.0], ""value"": 0}], ""road_flags_lr"": [{""start"": 0.0, ""end"": 1.0, ""value"": []}]}","{""name"": ""CONSTITUTION AVE"", ""class"": ""tertiary""}"
