gers_id,target_id,ref_geometry_wkt,target_geometry_wkt,ref_attributes,target_attributes
6784122b-39d7-450e-96eb-476f718a2112,au_melbourne_2117,"LINESTRING (144.9029073000000096 -37.8046878999999976, 144.9031562000000122 -37.8047629000000001, 144.9034645000000125 -37.8048533999999989, 144.9037846999999886 -37.8049491000000017, 144.9040879000000075 -37.8050380999999973, 144.9041186000000039 -37.8050478999999982, 144.9041922000000113 -37.8050698999999994)","LINESTRING (144.8994638697539870 -37.8040101834754978, 144.8997584773860012 -37.8039124903352999, 144.8999830824799915 -37.8039128759944987, 144.9001191853739954 -37.8039183683917983, 144.9002429816719939 -37.8039387620955978, 144.9003497172649872 -37.8039797115290028, 144.9004536340850109 -37.8040226767871985, 144.9006738113860138 -37.8040916692796998, 144.9014433428500013 -37.8043042841139965, 144.9028445470229940 -37.8046976889885968, 144.9042493926189934 -37.8051235310379994)","{""name"": ""Napier Street"", ""class"": ""primary""}","{""name"": ""SUNSHINE ROAD"", ""class"": ""secondary""}"
5001b7be-3b4f-41dc-b395-df221ba66741,au_melbourne_8043,"LINESTRING (144.7344467000000066 -37.8673933000000034, 144.7345845000000111 -37.8673330000000021)","LINESTRING (144.7346218816379917 -37.8674845946421001, 144.7346797802399863 -37.8674574316707009, 144.7346047390620072 -37.8673078641338989, 144.7345378480929980 -37.8673383138164965)","{""class"": ""primary""}","{""name"": ""OLD GEELONG ROAD"", ""class"": ""secondary""}"
4b46da27-7fe4-402e-bd49-cdc9580de9cb,au_melbourne_1582,"LINESTRING (144.9931468999999993 -37.7587615999999997, 144.9932383000000016 -37.7587266999999969, 144.9932996000000003 -37.7587272000000027, 144.9933755000000133 -37.7587278999999967, 144.9934122999999886 -37.7587289000000013, 144.9934370000000001 -37.7587303000000034, 144.9934833000000083 -37.7587333999999970, 144.9935796000000039 -37.7587396999999996)","LINESTRING (144.9804250943190027 -37.7573155381350034, 144.9806885090889921 -37.7573467680340968, 144.9845336525229982 -37.7577904660302011, 144.9852730679120043 -37.7578736786828983, 144.9853341255640089 -37.7578748755193985, 144.9854182768820010 -37.7578765256478022, 144.9880005239390073 -37.7581741050480986, 144.9931389896889868 -37.7587728211616991, 144.9935868788660116 -37.7587497887305972, 144.9963814745119919 -37.7590732320115023, 144.9975412716869982 -37.7592080726952020, 144.9978758368409899 -37.7592469673069004, 144.9980668633859864 -37.7592691789907988, 145.0004444768630094 -37.7595460857732022)","{""name"": ""Normanby Avenue"", ""class"": ""secondary""}","{""name"": ""NORMANBY AVENUE"", ""class"": ""secondary""}"
c9ed88d5-01e6-4210-87bc-e0a292c1bad9,au_melbourne_805,"LINESTRING (144.8824926000000062 -37.8036061999999973, 144.8826326999999878 -37.8037028999999976, 144.8827057999999965 -37.8037952999999973, 144.8827221999999892 -37.8038152000000025, 144.8828028000000074 -37.8039130000000014)","LINESTRING (144.8814862878149938 -37.8021442599412012, 144.8815307663180079 -37.8022969348651969, 144.8816708329779885 -37.8024797896753029, 144.8823839389079922 -37.8033985651064981, 144.8827283765600100 -37.8038978899845972, 144.8828036968909885 -37.8039653302027006)","{""name"": ""Geelong Street"", ""class"": ""primary""}","{""name"": ""FOOTSCRAY-SUNSHINE ROAD"", ""class"": ""secondary""}"
011d2a8f-7af0-4b8a-beaa-44de0e3c98c1,au_melbourne_92,"LINESTRING (144.9767521999999929 -37.8740643000000006, 144.9768115999999907 -37.8745031999999995, 144.9768627999999921 -37.8748561000000024, 144.9768751999999949 -37.8749522999999968, 144.9769042000000070 -37.8751512999999989, 144.9769116999999881 -37.8752062000000009, 144.9769212999999866 -37.8752756000000019)","LINESTRING (144.9755888733280074 -37.8687916378376030, 144.9757415520890049 -37.8690212221925009, 144.9758078004599895 -37.8691285156254978, 144.9759039943720040 -37.8692878017553980, 144.9759985844810046 -37.8694451503629992, 144.9760486941499948 -37.8695567831547990, 144.9760997734209980 -37.8696936526458998, 144.9761537288889883 -37.8698649222049966, 144.9763725309890106 -37.8716392523431011, 144.9764407765759984 -37.8720327804994028, 144.9765674806000106 -37.8729760918388010, 144.9767131668270110 -37.8740606495670988, 144.9768438948730136 -37.8750362913566008)","{""name"": ""Marine Parade"", ""class"": ""primary""}","{""name"": ""BEACH ROAD"", ""class"": ""secondary""}"
811644b2-a521-4377-89aa-2f7e3a67d433,au_melbourne_1573,"LINESTRING (144.9793593999999928 -37.7634416000000002, 144.9793539000000067 -37.7633859999999970, 144.9793551999999863 -37.7633312000000032, 144.9793575999999860 -37.7632460000000023, 144.9793484999999862 -37.7631713999999974, 144.9793319999999994 -37.7631015999999988, 144.9793143999999927 -37.7630394999999979, 144.9792869999999994 -37.7629581999999999, 144.9792516999999918 -37.7628898000000035, 144.9792137000000025 -37.7628179000000017)","LINESTRING (144.9792006899589865 -37.7627005485741023, 144.9792235058959875 -37.7627297727142022, 144.9792450391840077 -37.7627596003134016, 144.9792652671320070 -37.7627899962282996, 144.9792841556979965 -37.7628209307198972, 144.9793017048920092 -37.7628523614407996, 144.9793178693250013 -37.7628842514416974, 144.9793326490049878 -37.7629165646822997, 144.9793460098919979 -37.7629492669183975, 144.9793579519970024 -37.7629823094950012, 144.9793684526279947 -37.7630156581698984, 144.9793775004430074 -37.7630492769006025, 144.9793850954540062 -37.7630831215371998, 144.9793912036199970 -37.7631171533301000, 144.9793958362969875 -37.7631513389437004, 144.9793989934979948 -37.7631856234157013, 144.9794006525310124 -37.7632199797116996, 144.9794008247550039 -37.7632543564753007, 144.9793994874800092 -37.7632887185627979, 144.9793966861140007 -37.7633230227327985, 144.9793923866160128 -37.7633572329383966, 144.9793866116959862 -37.7633912996270027, 144.9793762958379943 -37.7634375843072974, 144.9793706560469957 -37.7634588826202986, 144.9793604934999962 -37.7634922998148994, 144.9793457214290129 -37.7635313593212985, 144.9793375797700037 -37.7635540474795022, 144.9793304118549884 -37.7635769349308035, 144.9793242562730029 -37.7636000270882022, 144.9793191062319977 -37.7636232617801966, 144.9793149810280113 -37.7636466336038978, 144.9793118636509917 -37.7636700975056030, 144.9793097802129864 -37.7636936282611018, 144.9793087205040081 -37.7637172078481029, 144.9793086731860114 -37.7637408011248965, 144.9793096677780113 -37.7637643729567003, 144.9793116929319865 -37.7637879215395031, 144.9793147305040009 -37.7638113946107978, 144.9793187998000121 -37.7638347534297978, 144.9793238724450077 -37.7638580042986973, 144.9793299654760119 -37.7638811039712010, 144.9793370516640039 -37.7639040145994969, 144.9793451400950062 -37.7639267235706981, 144.9793541978660016 -37.7639491894318979, 144.9793642420079891 -37.7639713923633025, 144.9793752452879971 -37.7639933107354011, 144.9793872020410106 -37.7640149112090029, 144.9794000691429972 -37.7640361766572994, 144.9794138851929972 -37.7640570719465032, 144.9794285889109915 -37.7640775745403019, 144.9794441803009875 -37.7640976628138034, 144.9794606253219911 -37.7641173097301035, 144.9794958856570020 -37.7641550109526989, 144.9795149710139981 -37.7641733662458989, 144.9795346808080012 -37.7641910224487987, 144.9795551500600084 -37.7642081363622992, 144.9795763481349979 -37.7642246647315005, 144.9795982477920120 -37.7642406165616009, 144.9796208422339987 -37.7642559477009030, 144.9796440815229914 -37.7642706464274980, 144.9796679588519908 -37.7642847073336014, 144.9796924242899934 -37.7642980997756013, 144.9797174585420123 -37.7643108174426985, 144.9797430264320042 -37.7643228332980030, 144.9797691177450076 -37.7643341446364005, 144.9797956723299990 -37.7643447361298996, 144.9798226720319860 -37.7643545897549018, 144.9798500896139899 -37.7643636946940973, 144.9798888572960038 -37.7643760172809024, 144.9799270572129899 -37.7643894155811992, 144.9799646451160129 -37.7644038472398975, 144.9800015846859935 -37.7644193032415032, 144.9800378316670049 -37.7644357637566017, 144.9800733293120061 -37.7644532233701966, 144.9801106638709882 -37.7644731142368997, 144.9801419404350042 -37.7644910047196021, 144.9801749631240000 -37.7645112922027977, 144.9802070764750113 -37.7645324724402016, 144.9802382498490090 -37.7645545247037973, 144.9802684457989983 -37.7645774255614981, 144.9802976200689955 -37.7646011353619002, 144.9803257374790064 -37.7646256396835014, 144.9803527787429971 -37.7646509087900029, 144.9803786950660083 -37.7646769003263003, 144.9804034535389974 -37.7647035917620002, 144.9804270428230097 -37.7647309425500026, 144.9804494175220100 -37.7647589310589993, 144.9804705662949971 -37.7647875248510019, 144.9804904437540074 -37.7648166752641004, 144.9805090385549988 -37.7648463498601004, 144.9805187036400014 -37.7648658135166997, 144.9805278352440041 -37.7648854383688004, 144.9805364220179911 -37.7649052181074012, 144.9805444855290091 -37.7649251410228999, 144.9805519951360111 -37.7649451899911028, 144.9805589587830070 -37.7649653731224006, 144.9805653776120096 -37.7649856561784034, 144.9805712516190113 -37.7650060571794981, 144.9805765569759899 -37.7650265463882988, 144.9805813073010086 -37.7650471265100975, 144.9805855026000074 -37.7650677786234965, 144.9805891405999887 -37.7650885045300981, 144.9805922122289985 -37.7651092808021005, 144.9805947129430024 -37.7651301146469009, 144.9805966495599989 -37.7651509736287991, 144.9805980186719978 -37.7651718685595981, 144.9805988282290059 -37.7651927823212006, 144.9805990634770012 -37.7652137031978015, 144.9805987266879868 -37.7652346248827016, 144.9805978280809882 -37.7652555284561018, 144.9805668067880049 -37.7654394310998001, 144.9803735362129942 -37.7665487866771983, 144.9802366773600113 -37.7673343236144987, 144.9799711012030059 -37.7689380326167026, 144.9798229845229969 -37.7698372968837006, 144.9796719321439866 -37.7707544453983033, 144.9795535286870063 -37.7714429813296988, 144.9794363407050071 -37.7721243810839979, 144.9792876385999989 -37.7729889974291027)","{""name"": ""Nicholson Street"", ""class"": ""primary""}","{""name"": ""NICHOLSON STREET"", ""class"": ""secondary""}"
22e0216a-df60-4174-8c61-3ad6b3d52170,au_melbourne_153,"LINESTRING (145.3113783000000012 -37.8592932000000033, 145.3114515999999981 -37.8592524999999966)","LINESTRING (145.3070702088660084 -37.8613973858424018, 145.3074456610019922 -37.8613577257697997, 145.3078209812250066 -37.8613448909628971, 145.3081408138139921 -37.8612843178274971, 145.3083988649129878 -37.8611838525784989, 145.3086907391079876 -37.8610369519427010, 145.3093680605329894 -37.8605989723127010, 145.3104187820009940 -37.8599278871807030, 145.3114708421470027 -37.8592607652160993, 145.3118163251199917 -37.8590433043358985, 145.3143412758909960 -37.8574306155562965, 145.3144136707620078 -37.8573411853905029, 145.3145274585050117 -37.8571078248907966, 145.3148436449259862 -37.8564593084738021, 145.3149632087510099 -37.8562140383095027, 145.3153511632989989 -37.8554183187114006, 145.3155265922200101 -37.8553009917715002)","{""name"": ""Forest Road"", ""class"": ""primary""}","{""name"": ""BORONIA ROAD"", ""class"": ""secondary""}"
992da8a9-36f4-439b-8520-642e026526f6,au_melbourne_1091,"LINESTRING (145.0993819999999914 -37.9332037000000000, 145.0993861999999979 -37.9333747000000017, 145.0993976000000032 -37.9334911999999989)","LINESTRING (145.1007122982470037 -37.9262805200300974, 145.1006341742640018 -37.9266867944244979, 145.1000772385179971 -37.9295886445205994, 145.1000393061549971 -37.9297857988104994, 145.0999797354789962 -37.9300945278483965, 145.0993131346259872 -37.9335275883666014, 145.0992676192489910 -37.9337932553466004, 145.0991687540279997 -37.9343035258294989, 145.0988535110460020 -37.9359269301333981, 145.0987351979239861 -37.9365361876377989, 145.0985789371339933 -37.9373407924964994, 145.0984274429310119 -37.9381201067221028, 145.0981218986950125 -37.9396941313719012, 145.0979347716620111 -37.9406577148916000, 145.0975810627809892 -37.9424184911055988, 145.0974843193500021 -37.9428997295200006, 145.0973506717280088 -37.9435650030238989, 145.0972518164550138 -37.9440571118093004, 145.0972336985859954 -37.9441495751019033, 145.0971974964890023 -37.9443342259479977, 145.0971678837119896 -37.9444853127331996)","{""name"": ""Clarinda Road"", ""class"": ""primary""}","{""name"": ""HUNTINGDALE ROAD"", ""class"": ""secondary""}"
16378786-81dc-462d-9d19-b6ce8d032451,au_melbourne_2201,"LINESTRING (144.9674392000000012 -37.8070937999999970, 144.9680556000000138 -37.8071610000000007, 144.9682385000000124 -37.8071825999999973, 144.9686489000000051 -37.8072261000000012, 144.9686821999999893 -37.8072298000000018, 144.9687696999999957 -37.8072370000000006)","LINESTRING (144.9561164289330009 -37.8058788808537969, 144.9571184506239945 -37.8059888795309007, 144.9582662092570047 -37.8061148576303978, 144.9584636899209897 -37.8061365233013973, 144.9586975476559871 -37.8061686060071978, 144.9595098416509984 -37.8062800518529016, 144.9599421692410033 -37.8063263979142974, 144.9614225876970011 -37.8064850827691004, 144.9618479339760029 -37.8065306835914967, 144.9624599183499924 -37.8065962699190976, 144.9629031497709946 -37.8066437737177026, 144.9633789518389904 -37.8066947547005014, 144.9643767048420102 -37.8068016820528996, 144.9648955546850004 -37.8068572928576998, 144.9651171940049892 -37.8068810332591028, 144.9658583910479877 -37.8069604530752983, 144.9666258860119967 -37.8070426957793018, 144.9673496109190012 -37.8071202382343969, 144.9680553339319999 -37.8071958424743997, 144.9683184350529928 -37.8072240236468033, 144.9688523609310096 -37.8072812242013967, 144.9698266399730073 -37.8073855863004979, 144.9707020528470025 -37.8074777996446016, 144.9711354962159930 -37.8075257742858000, 144.9711616441589968 -37.8075285781990971, 144.9714168244049972 -37.8075504868700989)","{""name"": ""Victoria Street"", ""class"": ""primary""}","{""name"": ""VICTORIA STREET"", ""class"": ""secondary""}"
3c80130e-67e5-4b9a-b541-723dadab88fb,au_melbourne_2353,"LINESTRING (145.1023965999999916 -38.0005918000000023, 145.1023494000000085 -38.0005862000000008, 145.1022269000000051 -38.0005718000000030)","LINESTRING (145.0838033158339897 -37.9982879905391968, 145.0842917805200045 -37.9983471467404996, 145.0852859492889877 -37.9984675338315014, 145.0854006128350022 -37.9984814160119981, 145.0861819430060109 -37.9985760331295026, 145.0867803249549866 -37.9986484882569968, 145.0875163166479922 -37.9987376157049965, 145.0887240750699902 -37.9988838439790015, 145.0914169366629949 -37.9992127765238976, 145.0915300902649960 -37.9992208222849968, 145.0916434764519920 -37.9992291164191016, 145.0940379826149922 -37.9995266440671031, 145.0957561122839934 -37.9997400930761984, 145.0960150096260008 -37.9997709796307035, 145.1000272367600132 -38.0002705989348968, 145.1006454937779893 -38.0003473830918992, 145.1021930890190106 -38.0005395342306969, 145.1024101767829961 -38.0005647008973995, 145.1035592895289881 -38.0006979170410020, 145.1051461845040080 -38.0007592254919970)","{""name"": ""White Street"", ""class"": ""secondary""}","{""name"": ""WHITE STREET"", ""class"": ""secondary""}"
ad2303c5-8eb7-4bb4-a573-cc98204775c6,au_melbourne_53,"LINESTRING (145.0825495999999930 -37.8065712000000005, 145.0825393000000076 -37.8066259000000002)","LINESTRING (145.0831456406039877 -37.8034766673805009, 145.0829215239890004 -37.8046511896034971, 145.0827634449620120 -37.8054796080271984, 145.0826248288830129 -37.8062060653506009, 145.0825505854020037 -37.8065950958109980, 145.0824644962769980 -37.8070462245175989, 145.0823013379599900 -37.8079008913246000, 145.0820235496300086 -37.8093394395836029, 145.0819889814490011 -37.8095184283019989, 145.0818448548820072 -37.8102646904710014, 145.0817821540179864 -37.8105894188405998, 145.0813499587399917 -37.8128289473794013, 145.0808137245340106 -37.8156515352808000, 145.0805764697169877 -37.8168921346644993, 145.0805624755790006 -37.8169653154582974, 145.0804054479800129 -37.8177864790125966)","{""name"": ""Balwyn Road"", ""class"": ""primary""}","{""name"": ""BALWYN ROAD"", ""class"": ""secondary""}"
6943e8c5-3d8c-44fd-ac24-d46999ee10ed,au_melbourne_241,"LINESTRING (145.0611483000000135 -37.8079699000000033, 145.0611589000000095 -37.8079126000000016)","LINESTRING (145.0613634010809960 -37.8068659033556997, 145.0611835194650041 -37.8078073673356982, 145.0611600681899915 -37.8079302585999031, 145.0609704389839862 -37.8089226462859997, 145.0606957400750048 -37.8103602795807987, 145.0601787380840051 -37.8130733535844001, 145.0599986595169923 -37.8140185399916007, 145.0599691850850093 -37.8141729814836012, 145.0597349679920001 -37.8154020968641973)","{""name"": ""Burke Road"", ""class"": ""primary""}","{""name"": ""BURKE ROAD"", ""class"": ""secondary""}"
7697403f-4a1a-4678-8d8f-09728217a800,au_melbourne_827,"LINESTRING (145.0042368000000010 -37.8776788999999994, 145.0041673000000060 -37.8776707999999971)","LINESTRING (144.9980095498459889 -37.8769036295225021, 144.9989716472109933 -37.8770228376726976, 144.9991085459600129 -37.8770397934092031, 144.9999248678900017 -37.8771423426357998, 145.0002432263829917 -37.8771823369147000, 145.0009086000929983 -37.8772644904833982, 145.0019605138190002 -37.8773943505712012, 145.0031305536219861 -37.8775388014991989, 145.0042136090239921 -37.8776724864043999, 145.0053916279769908 -37.8778178997787975, 145.0071795223059894 -37.8780385570476028)","{""name"": ""Glen Eira Road"", ""class"": ""secondary""}","{""name"": ""GLEN EIRA-NEERIM ROAD"", ""class"": ""secondary""}"
0dd199a2-ca22-44a7-b4e6-f892e0c8b25d,au_melbourne_1014,"LINESTRING (145.0389293000000066 -37.8578740999999965, 145.0389973999999995 -37.8578831000000022)","LINESTRING (145.0286117630290050 -37.8565186345474984, 145.0291918155419921 -37.8565941689148033, 145.0292929028530011 -37.8566072915136971, 145.0328092540229932 -37.8570680619249984, 145.0333042002029913 -37.8571329067108024, 145.0340461261509972 -37.8572301143398988, 145.0343473091990063 -37.8572695666115990, 145.0353996056279868 -37.8574074220587988, 145.0360922660460119 -37.8574981543481996, 145.0368711805880082 -37.8576001906087001, 145.0373140260140019 -37.8576581873338966, 145.0379169424940073 -37.8577371610357005, 145.0383981110269929 -37.8578001781727025, 145.0389917789539993 -37.8578779330971997, 145.0400744019599983 -37.8580197128495968, 145.0412059451049913 -37.8581678891951015)","{""name"": ""High Street"", ""class"": ""primary""}","{""name"": ""HIGH STREET"", ""class"": ""secondary""}"
